Mot1,Mot2,Poids
Allemagne,Science,0.0024571340366617
Allemagne,Seconde Guerre mondiale,0.0517402224291335
Allemagne,Sionisme,0.00445262470885969
Allemagne,Syrie,0.00294856084399404
Allemagne,Terrorisme,0.00294856084399404
Allemagne,Turquie,0.00344636981765537
Allemagne,Ukraine,0.000921425263748137
Allemagne,Union européenne,0.0037973889657499
Amérique latine,Culture,0.00163808935777447
Amérique latine,Économie,0.00409522339443617
Amérique latine,Énergie,0.0024571340366617
Amérique latine,États-Unis,0.0024571340366617
Amérique latine,Extrême gauche,0.00163808935777447
Amérique latine,France,0.00458665020176851
Amérique latine,Géopolitique,0.0024571340366617
Amérique latine,Hugo Chávez,0.00458665020176851
Amérique latine,International,0.00294856084399404
Amérique latine,Politique,0.00163808935777447
Amérique latine,Russie,0.0024571340366617
Amérique latine,Social,0.00163808935777447
Amérique latine,Venezuela,0.00458665020176851
Anne Lucken,Cinéma,0.00210611488856717
Anne Lucken,Culture,0.00210611488856717
Anne Lucken,Éducation,0.00210611488856717
Anne Lucken,Féminisme,0.00210611488856717
Anne Lucken,Société,0.00210611488856717
Anne Lucken,Théorie du genre,0.00210611488856717
Antarctique,Climat,0.00184285052749627
Antarctique,Désinformation,0.00184285052749627
Antarctique,États-Unis,0.00184285052749627
Antarctique,France,0.00184285052749627
Antarctique,Futur,0.00184285052749627
Antarctique,Groenland,0.00184285052749627
Antarctique,Hacène Arezki,0.00184285052749627
Antifa,Antiracisme,0.00210611488856717
Antifa,Banques,0.00163808935777447
Antifa,Communautés,0.00421222977713434
Antifa,Défense,0.000921425263748137
Antifa,Dieudonné,0.00666404534185522
Antifa,Donald Trump,0.00210611488856717
Antifa,Éducation,0.000921425263748137
Antifa,États-Unis,0.00302754015231531
Antifa,Extrême gauche,0.00456324892522887
Antifa,Félix Niesche,0.00368570105499255
Antifa,Féminisme,0.00297834428686267
Antifa,Forces de l’ordre,0.010460370613217
Antifa,France,0.0154770192714013
Antifa,Front national,0.0120399567796423
Antifa,Humour,0.00297834428686267
Antifa,Immigration,0.000921425263748137
Antifa,Israël,0.0013402549290882
Antifa,Italie,0.000921425263748137
Antifa,Libéralisme,0.000921425263748137
Antifa,Liberté d’expression,0.00368570105499255
Antifa,LRPS,0.0024571340366617
Antifa,Manuel Valls,0.00297834428686267
Antifa,Médias,0.00505467573256121
Antifa,Mélenchon,0.00163808935777447
Antifa,Mondialisme,0.000921425263748137
Antifa,Nationalisme,0.000921425263748137
Antifa,ONG,0.000921425263748137
Antifa,Palestine,0.0013402549290882
Antifa,Philosophie,0.000921425263748137
Antifa,Politique,0.0236972495031422
Antifa,Rédaction E&R,0.00421222977713434
Antifa,Russie,0.000921425263748137
Antifa,Sionisme,0.0013402549290882
Antifa,Théorie du genre,0.0013402549290882
Antifa,Ukraine,0.000921425263748137
Antifa,Union européenne,0.0013402549290882
Antiracisme,Banlieues,0.0013402549290882
Antiracisme,Banques,0.00184285052749627
Antiracisme,Burkina Faso,0.00163808935777447
Antiracisme,Caroline Fourest,0.0049142680733234
Antiracisme,Christianisme,0.00147428042199702
Antiracisme,Communautés,0.0218480637370105
Antiracisme,Culture,0.00458665020176851
Antiracisme,Délinquance ,0.0013402549290882
Antiracisme,Dieudonné,0.0118357274571146
Antiracisme,Dimitri Korias,0.00294856084399404
Antiracisme,Donald Trump,0.00210611488856717
Antiracisme,Emmanuel Macron,0.00256882194741905
Antiracisme,Éric Zemmour,0.00234150419964233
Antiracisme,États-Unis,0.00890024379706918
Antiracisme,Extrême gauche,0.0051775324343943
Antiracisme,Faits & Documents,0.00163808935777447
Antiracisme,Félix Niesche,0.0049142680733234
Antiracisme,Forces de l’ordre,0.00184285052749627
Antiracisme,France,0.0367833966412386
Antiracisme,François Fillon,0.00163808935777447
Antiracisme,François Hollande,0.00639493066164941
Antiracisme,Front national,0.00753126911950052
Antiracisme,George Soros,0.00184285052749627
Antiracisme,Gilad Atzmon,0.00210611488856717
Antiracisme,Histoire,0.00368570105499255
Antiracisme,Humour,0.00838935763945923
Antiracisme,Immigration,0.0162697375141814
Antiracisme,Ingénierie sociale,0.0013402549290882
Antiracisme,International,0.000867223777645306
Antiracisme,Internet,0.00558705477383791
Antiracisme,Irlande,0.00368570105499255
Antiracisme,Islam,0.00234150419964233
Antiracisme,Israël,0.00508445917542984
Antiracisme,JMLP,0.0024571340366617
Antiracisme,Judaïsme,0.00789398890586487
Antiracisme,Justice & Droit,0.0128492092131326
Antiracisme,Laïcité,0.00147428042199702
Antiracisme,Liberté d’expression,0.00394896541606345
Antiracisme,LRPS,0.00163808935777447
Antiracisme,Manuel Valls,0.00595168295307514
Antiracisme,Mariage homosexuel,0.00147428042199702
Antiracisme,Marine Le Pen,0.00532379041276702
Antiracisme,Médias,0.018352982973403
Antiracisme,Mélenchon,0.00286665637610532
Antiracisme,Mondialisme,0.00184285052749627
Antiracisme,Nicolas Bourgoin,0.00210611488856717
Antiracisme,People,0.00294856084399404
Antiracisme,Persécutions !,0.00805779784164231
Antiracisme,Politique,0.0235973091583483
Antiracisme,Première Guerre mondiale,0.00184285052749627
Antiracisme,Presse,0.0013402549290882
Antiracisme,Quenelle,0.00122856701833085
Antiracisme,Réconciliation nationale (parti),0.00122856701833085
Antiracisme,Rédaction E&R,0.0139540748311457
Antiracisme,Robert Faurisson,0.00184285052749627
Antiracisme,Seconde Guerre mondiale,0.00184285052749627
Antiracisme,Sexualité,0.00147428042199702
Antiracisme,Sionisme,0.00783654940890395
Antiracisme,Social,0.0013402549290882
Antiracisme,Société,0.00311236977977149
Antiracisme,Sociologie,0.000867223777645306
Antiracisme,Sport,0.00184285052749627
Antiracisme,Syndicats,0.000867223777645306
Antiracisme,Union européenne,0.00184285052749627
Arabie saoudite,Banques,0.00113406186307463
Arabie saoudite,Bruno Guigue,0.0024571340366617
Arabie saoudite,Chine,0.000867223777645306
Arabie saoudite,Christianisme,0.00098285361466468
Arabie saoudite,Daech,0.00430721142897168
Arabie saoudite,Désinformation,0.00163808935777447
Arabie saoudite,Économie,0.00113406186307463
Arabie saoudite,Égypte,0.00098285361466468
Arabie saoudite,Énergie,0.00332435781430701
Arabie saoudite,États-Unis,0.0125026084878812
Arabie saoudite,France,0.00185007739230999
Arabie saoudite,Géopolitique,0.00825617684503513
Arabie saoudite,Giulietto Chiesa,0.00113406186307463
Arabie saoudite,Histoire,0.00394896541606345
Arabie saoudite,International,0.0085536430718178
Arabie saoudite,Irak,0.00200128564071994
Arabie saoudite,Islam,0.00185007739230999
Arabie saoudite,Israël,0.0110283280658842
Arabie saoudite,Italie,0.00113406186307463
Arabie saoudite,Judaïsme,0.00262094297243915
Arabie saoudite,Laurent Guyénot,0.00558705477383791
Arabie saoudite,Médias,0.000867223777645306
Arabie saoudite,Nationalisme,0.00098285361466468
Arabie saoudite,Palestine,0.00184285052749627
Arabie saoudite,Proche-Orient,0.00098285361466468
Arabie saoudite,Qatar,0.00332435781430701
Arabie saoudite,Religion,0.00098285361466468
Arabie saoudite,Russie,0.00298413925538462
Arabie saoudite,Sionisme,0.00348093988527074
Arabie saoudite,Syrie,0.000867223777645306
Arabie saoudite,Terrorisme,0.00298413925538462
Arabie saoudite,Turquie,0.000867223777645306
Arabie saoudite,Vladimir Poutine,0.00098285361466468
Arctique,Climat,0.00294856084399404
Arctique,France,0.00294856084399404
Arctique,Hacène Arezki,0.00294856084399404
Arctique,Science,0.00294856084399404
Argentine,Communautés,0.00147428042199702
Argentine,États-Unis,0.00147428042199702
Argentine,Histoire,0.00515998147698957
Argentine,International,0.00147428042199702
Argentine,Iran,0.00515998147698957
Argentine,Israël,0.00515998147698957
Argentine,Judaïsme,0.00147428042199702
Argentine,Justice & Droit,0.00147428042199702
Argentine,Renseignement,0.00147428042199702
Attentat de Bruxelles (mai 2014),Attentats de Paris (janv. 2015),0.00122856701833085
Attentat de Bruxelles (mai 2014),Attentats Paris,0.00122856701833085
Attentat de Bruxelles (mai 2014),Communautés,0.0024571340366617
Attentat de Bruxelles (mai 2014),Daech,0.00122856701833085
Attentat de Bruxelles (mai 2014),Économie,0.00210611488856717
Attentat de Bruxelles (mai 2014),États-Unis,0.00122856701833085
Attentat de Bruxelles (mai 2014),France,0.00579181594355972
Attentat de Bruxelles (mai 2014),Islam,0.00122856701833085
Attentat de Bruxelles (mai 2014),Israël,0.0024571340366617
Attentat de Bruxelles (mai 2014),JMLP,0.00210611488856717
Attentat de Bruxelles (mai 2014),Manuel Valls,0.00210611488856717
Attentat de Bruxelles (mai 2014),Mondialisme,0.00122856701833085
Attentat de Bruxelles (mai 2014),Persécutions !,0.0024571340366617
Attentat de Bruxelles (mai 2014),Politique,0.00210611488856717
Attentat de Bruxelles (mai 2014),Rédaction E&R,0.0024571340366617
Attentat de Bruxelles (mai 2014),Sionisme,0.00122856701833085
Attentat de Bruxelles (mai 2014),Sociologie,0.00122856701833085
Attentat de Bruxelles (mai 2014),Sport,0.00210611488856717
Attentat de Bruxelles (mai 2014),Syrie,0.00122856701833085
Attentat de Bruxelles (mai 2014),Terrorisme,0.00122856701833085
Attentat de Nice (juill. 2016),Attentats de Paris (janv. 2015),0.000640991487824791
Attentat de Nice (juill. 2016),Attentats Paris,0.000640991487824791
Attentat de Nice (juill. 2016),Communautés,0.00274710637639196
Attentat de Nice (juill. 2016),Daech,0.000640991487824791
Attentat de Nice (juill. 2016),Défense,0.000640991487824791
Attentat de Nice (juill. 2016),Désinformation,0.000640991487824791
Attentat de Nice (juill. 2016),États-Unis,0.000640991487824791
Attentat de Nice (juill. 2016),Forces de l’ordre,0.000640991487824791
Attentat de Nice (juill. 2016),France,0.005695667220386
Attentat de Nice (juill. 2016),François Hollande,0.000640991487824791
Attentat de Nice (juill. 2016),Front national,0.000640991487824791
Attentat de Nice (juill. 2016),Géopolitique,0.000640991487824791
Attentat de Nice (juill. 2016),Ingénierie sociale,0.000640991487824791
Attentat de Nice (juill. 2016),Islam,0.000640991487824791
Attentat de Nice (juill. 2016),Israël,0.000640991487824791
Attentat de Nice (juill. 2016),LRPS,0.000640991487824791
Attentat de Nice (juill. 2016),Manuel Valls,0.000640991487824791
Attentat de Nice (juill. 2016),Médias,0.005695667220386
Attentat de Nice (juill. 2016),Politique,0.005695667220386
Attentat de Nice (juill. 2016),Rédaction E&R,0.000640991487824791
Attentat de Nice (juill. 2016),Sionisme,0.000640991487824791
Attentat de Nice (juill. 2016),Terrorisme,0.005695667220386
Attentat de Nice (juill. 2016),Union européenne,0.00210611488856717
Attentats de Paris (janv. 2015),Attentats Paris,0.00739811008864447
Attentats de Paris (janv. 2015),Bernamej,0.00210611488856717
Attentats de Paris (janv. 2015),BHL,0.00147428042199702
Attentats de Paris (janv. 2015),Caroline Fourest,0.00147428042199702
Attentats de Paris (janv. 2015),Cinéma,0.00210611488856717
Attentats de Paris (janv. 2015),Communautés,0.0122246233749442
Attentats de Paris (janv. 2015),Corée du Nord,0.00147428042199702
Attentats de Paris (janv. 2015),Culture,0.00260834228507165
Attentats de Paris (janv. 2015),Daech,0.00186955850615564
Attentats de Paris (janv. 2015),Damien Viguier,0.00663426189898659
Attentats de Paris (janv. 2015),Défense,0.000640991487824791
Attentats de Paris (janv. 2015),Désinformation,0.000640991487824791
Attentats de Paris (janv. 2015),Dieudonné,0.0172818427245206
Attentats de Paris (janv. 2015),Économie,0.00368570105499255
Attentats de Paris (janv. 2015),Éducation,0.00359119589973633
Attentats de Paris (janv. 2015),État d’urgence ,0.00368570105499255
Attentats de Paris (janv. 2015),États-Unis,0.00186955850615564
Attentats de Paris (janv. 2015),Extrême gauche,0.00184285052749627
Attentats de Paris (janv. 2015),Félix Niesche,0.0140056640089717
Attentats de Paris (janv. 2015),Féminisme,0.00184285052749627
Attentats de Paris (janv. 2015),Forces de l’ordre,0.00274710637639196
Attentats de Paris (janv. 2015),France,0.0516256226994574
Attentats de Paris (janv. 2015),François Hollande,0.00324933377289644
Attentats de Paris (janv. 2015),Front national,0.00412193137309553
Attentats de Paris (janv. 2015),G. B.,0.00122856701833085
Attentats de Paris (janv. 2015),Géopolitique,0.000640991487824791
Attentats de Paris (janv. 2015),Gilad Atzmon,0.00210611488856717
Attentats de Paris (janv. 2015),Humour,0.0212825609637006
Attentats de Paris (janv. 2015),Immigration,0.00113406186307463
Attentats de Paris (janv. 2015),Ingénierie sociale,0.000640991487824791
Attentats de Paris (janv. 2015),International,0.00505467573256121
Attentats de Paris (janv. 2015),Internet,0.00294856084399404
Attentats de Paris (janv. 2015),Islam,0.00608178828328998
Attentats de Paris (janv. 2015),Israël,0.00643280743138451
Attentats de Paris (janv. 2015),Jacob Cohen,0.0024571340366617
Attentats de Paris (janv. 2015),JMLP,0.00163808935777447
Attentats de Paris (janv. 2015),Judaïsme,0.00456324892522887
Attentats de Paris (janv. 2015),Justice & Droit,0.0160406750188223
Attentats de Paris (janv. 2015),Kevin Barrett,0.00294856084399404
Attentats de Paris (janv. 2015),Laïcité,0.0024571340366617
Attentats de Paris (janv. 2015),Liberté d’expression,0.00661086062244695
Attentats de Paris (janv. 2015),LRPS,0.000640991487824791
Attentats de Paris (janv. 2015),Manuel Valls,0.00692423423871685
Attentats de Paris (janv. 2015),Marine Le Pen,0.00163808935777447
Attentats de Paris (janv. 2015),Médias,0.0169039786337736
